"","ds","y","yhat","yhat_lower","yhat_upper","cutoff"
"556",2018-11-27,16.71,15.9914890805037,14.9529412594107,17.0437544532943,2018-11-17
"557",2018-11-28,17.5,15.9152237024505,14.9506553150606,16.9837114031058,2018-11-17
"558",2018-11-29,17.33,15.9946523335203,14.9426784317844,16.9852715711062,2018-11-17
"559",2018-11-30,16.78,16.0924826593661,15.038302359596,17.1704034565637,2018-11-17
"560",2018-12-03,16.73,16.2560075264873,15.1466683095081,17.2538451014772,2018-11-17
"561",2018-12-04,17.83,16.3086165090634,15.2887433771534,17.3009494279182,2018-11-17
"562",2018-12-05,17.61,16.1921902904678,15.1569331914755,17.1694703959312,2018-11-17
"563",2018-12-06,17.46,16.2218184923479,15.1681695236163,17.2415665477993,2018-11-17
"564",2018-12-07,17.2,16.2615280141308,15.1824867151235,17.2338949747881,2018-11-17
"565",2018-12-10,17.06,16.2168449214651,15.203846291332,17.2418150109738,2018-11-17
"566",2018-12-11,17.46,16.1947920654803,15.1348107069004,17.2521348630241,2018-11-17
"567",2018-12-12,17.5,16.0042557502038,15.0145243245994,16.9839081350143,2018-11-17
"568",2018-12-13,17.43,15.9622357159231,14.9232729279657,17.0174524833695,2018-11-17
"569",2018-12-14,17.43,15.934603248486,14.8956008736259,16.9340434636247,2018-11-17
"570",2018-12-17,17.87,15.7302638903038,14.7271964624639,16.7942200097992,2018-11-17
"571",2018-12-18,17.89,15.6737156460488,14.7307521972946,16.7047720932933,2018-11-17
"572",2018-12-19,17.94,15.4597766976479,14.4381001428374,16.3642195673509,2018-11-17
"573",2018-12-20,17.94,15.406092264699,14.4010656475083,16.4006222039856,2018-11-17
"574",2018-12-21,17.52,15.3788947531987,14.3711480124335,16.4757627674932,2018-11-17
"575",2018-12-24,18.04,15.2477139614675,14.1519189957597,16.2371533399641,2018-11-17
"576",2018-12-25,18.56,15.2378407786075,14.2676267573095,16.2899484067866,2018-11-17
"577",2018-12-26,17.65,15.0802322869969,14.0008737601339,16.1246216969385,2018-11-17
"578",2018-12-27,17.66,15.0912925657491,14.103110886172,16.0965345348831,2018-11-17
"579",2018-12-28,18.87,15.1358224040807,14.1447774508317,16.1567940961692,2018-11-17
"580",2019-01-02,17.01,15.2417813183375,14.2552481743052,16.2201085127505,2018-11-17
"581",2019-01-03,16.52,15.3305055187897,14.3213689550503,16.3543216055728,2018-11-17
"582",2019-01-04,14.87,15.4475722827644,14.337495369577,16.4128328682266,2018-11-17
"583",2019-01-07,16.36,15.7293202448729,14.6940725761218,16.7935837398208,2018-11-17
"584",2019-01-08,18,15.8406213315808,14.8975570097248,16.7985022272781,2018-11-17
"585",2019-01-09,18.84,15.7915010756608,14.798027774627,16.9104210016396,2018-11-17
"586",2019-01-10,18.85,15.8960982979996,14.7984019264497,16.8573619211925,2018-11-17
"587",2019-01-11,19.29,16.0172877150806,14.9618796950009,17.0675546206942,2018-11-17
"588",2019-01-14,18.97,16.2420470718284,15.1934030004422,17.3060187410984,2018-11-17
"589",2019-01-15,18.9,16.3128043089125,15.2956511204938,17.3076818982505,2018-11-17
"590",2019-01-16,18.99,16.2136937588469,15.1871616714449,17.2187417723391,2018-11-17
"591",2019-01-17,18.96,16.259931227772,15.2070211849088,17.2735816946903,2018-11-17
"592",2019-01-18,19,16.3156187269372,15.3106397017735,17.3369999804779,2018-11-17
"593",2019-01-21,19,16.3149030931053,15.2721154763764,17.322176426212,2018-11-17
"594",2019-01-22,18.54,16.3057825182511,15.3043760454288,17.2757174635385,2018-11-17
"595",2019-01-23,18.54,16.1269415912567,15.0877305272683,17.1315322106715,2018-11-17
